Bytes_sent,Bytes_received
268873511122,6981417356
268904949406,6982181292
268933912466,6982886562
268962678760,6983597930
268991262910,6984326108
269019958368,6985036778
269048027028,6985705122
269076085400,6986432192
269104075056,6987134998
269134534256,6987870662
269163871546,6988554882
269191338294,6989285598
269218312752,6990002840
269248512672,6990694638
269276130714,6991421880
269302722274,6992094700
269332679148,6992820596
269360226566,6993512858
269384917650,6994111798
269412137270,6994760256
269435728730,6995362690
269460767780,6995925154
269488560000,6996518670
269514610418,6997208506
269540477358,6997789358
269566827274,6998398316
269592741406,6998972398
269616115472,6999566914
269639355594,7000121530
269665783816,7000717374
269690665472,7001360090
269716110828,7001923756
269739583586,7002491970
269765339326,7003117676
269791956936,7003743856
269817511838,7004357970
269842172114,7004918834
269867869072,7005513024
269892877754,7006113380
269917120652,7006687140
269943216120,7007292086
269966322186,7007908212
269995040060,7008543100
270020761660,7009122418
270047789282,7009752360
270072424110,7010372172
270097597504,7010960848
270124076208,7011587248
270151256214,7012187758
270177811160,7012819034
270202080262,7013411056
270225785592,7013988318
270253320964,7014619606
270280259982,7015263690
270303916792,7015835286
270329511834,7016462458
270358901686,7017118258
270385855200,7017755892
270411418488,7018372502
270438422994,7018975544
270465773348,7019620122
270489859106,7020218842
270517072760,7020858558
270541697640,7021471692
270569269044,7022091220
270593864060,7022699462
270619274750,7023290512
270648072706,7023958100
270674890300,7024578370
270700150196,7025176882
270727031842,7025774872
270752049858,7026367336
270777574940,7026991504
270803262084,7027615588
270828908262,7028189112
270842157550,7028501686
270842157550,7028501686
270842157550,7028501792
270842157550,7028501792
270842157550,7028501792
270842157550,7028501792
270842157550,7028501792
270842157550,7028501792
270842157550,7028501792
270842157550,7028501792
270842157550,7028501792
270842157550,7028502004
270842157550,7028502004
270842157550,7028502004
270842157550,7028502004
270842157550,7028502110
270842157550,7028502110
270842157550,7028502110
270842157550,7028502110
270842157550,7028502110
270842157550,7028502110
270842157550,7028502110
270842157550,7028502110
270842157550,7028502110
270842157550,7028502110
270842157550,7028502300
270842157550,7028502300
270842157550,7028502512
270842157550,7028502512
270842157550,7028502512
270842157550,7028502512
270842157550,7028502512
270842157550,7028502512
270842157550,7028502512
270842157550,7028502512
270842157550,7028502512
270842157550,7028502694
270842157634,7028502800
270842157634,7028502800
270842157718,7028502906
270842157718,7028502906
270842157718,7028502906
270842159146,7028504466
270842219830,7028505646
270842219830,7028506032
270842219830,7028506032
270842219830,7028506032
270855172134,7028800274
270886048680,7029415074
270914382398,7030008760
270923953602,7030225776
270923953602,7030225776
270923953602,7030225950
270923953602,7030225950
270923953602,7030225950
270930507552,7030410580
270958789476,7030966154
270987016734,7031534770
271007219098,7031973078
271007219098,7031973078
271007219098,7031973078
271007219098,7031973290
271007219098,7031973290
271007219098,7031973290
271033727810,7032542732
271063463440,7033130910
271086271242,7033600590
271086271242,7033600590
271086271242,7033600590
271097342560,7033831384
271123801452,7034369144
271152989084,7034967220
271181236974,7035574614
271209731662,7036168874
271236985272,7036733752
271247405872,7036951726
271247405872,7036951726
271253203862,7037070916
271272516950,7037486908
271300376200,7038065362
271329272288,7038670374
271359934464,7039317096
271389623756,7039921106
271412163342,7040398300
271412163342,7040398300
271413940722,7040436222
271430209894,7040777802
271458109364,7041372796
271486217920,7041941954
271514133042,7042542978
271544768228,7043176214
271573331786,7043799582
271602120930,7044388980
271631080136,7044992040
271659767014,7045588078
271687752170,7046171278
271715128908,7046760324
271741774152,7047341564
271772775414,7047969548
271800382814,7048554276
271829144036,7049162534
271856960520,7049768122
271886632088,7050378380
271915096542,7050975226
271942486082,7051545620
271971599616,7052134212
272002413734,7052769138
272033358886,7053414982
272062872264,7054044256
272089443888,7054593792
272117972308,7055187160
272144470552,7055766446
272173219022,7056349328
272203948482,7056983088
272233574776,7057601464
272265330174,7058282314
272294691232,7058895646
272323264656,7059489784
272352498790,7060101076
272383963590,7060749196
272410847478,7061315370
272438146692,7061900944
272467457180,7062496226
272497142834,7063100358
272526547058,7063686674
272555099570,7064278734
272582495166,7064864298
272608674280,7065403232
272635674406,7065994276
272661902558,7066556166
272688267632,7067082172
272714920626,7067626002
272743969390,7068220302
272771398034,7068824168
272797480476,7069371410
272824343578,7069940556
272852875504,7070528204
272881506988,7071121736
272908911036,7071691206
272935120190,7072256150
272964095944,7072832400
272993729124,7073434014
273020299324,7074005490
273048454818,7074568556
273076569140,7075165582
273104014426,7075729622
273133691322,7076321340
273162521056,7076910270
273190440986,7077491974
273217699462,7078065170
273243624014,7078621922
273271528270,7079158448
273299338560,7079751222
273325967422,7080343010
273353121766,7080903670
273381464878,7081484194
273410707866,7082070288
273441130662,7082709106
273472403140,7083322690
273501120562,7083886600
273529392252,7084466374
273557191762,7085035024
273583107936,7085606520
273610752258,7086187980
273637290554,7086746830
273664405652,7087323184
273695781106,7087963612
273731318590,7088682834
273762571974,7089329004
273790951382,7089930920
273820363314,7090588140
273850208152,7091211418
273878627392,7091763930
273908233034,7092378450
273939731100,7093038670
273969436232,7093669004
273999869634,7094270982
274028195436,7094885394
274055820248,7095455854
274085990806,7096090154
274116552568,7096680414
274145505844,7097275198
274175194258,7097880924
274205909032,7098518220
274233901218,7099101076
274260915814,7099678338
274289383426,7100300864
274315321598,7100859126
274346712662,7101484998
274375404216,7102065842
274404054902,7102657402
274432699006,7103301010
274461612622,7103924428
274489009206,7104473098
274517660326,7105073120
274544191400,7105648782
274571600780,7106219468
274599515842,7106773204
274628263114,7107348160
274654336236,7107907360
274683165042,7108525416
274712026300,7109154376
274741197246,7109765476
274766890322,7110322356
274795389920,7110944838
274822552128,7111510940
274850142792,7112110162
274881002426,7112724654
274912394158,7113377154
274941446062,7113974660
274968406892,7114512172
274995898196,7115081832
275022062528,7115639878
275050814198,7116224560
275079713150,7116818642
275106038516,7117399324
275132606304,7117980304
275161051716,7118574368
275186607330,7119130360
275212722778,7119682626
275237602090,7120230446
275264692892,7120785360
275292015436,7121332872
